ID,electricity_consumption,temperature_2m_max,temperature_2m_min,sunshine_duration,daylight_duration,wind_speed_10m_max,wind_direction_10m_dominant
cluster_4_2015-10-06,975.218,22.2,13.9,22643.97,41143.01666666666,23.7,186.74705302426648
cluster_1_2015-10-07,321.198,15.4,11.3,16803.5,40764.100000000006,26.9,247.3640933120413
cluster_2_2015-10-07,450.493,18.6,11.7,22855.056666666667,40925.713333333326,25.0,249.7320255508908
cluster_3_2015-10-07,655.479,20.9,11.8,30870.53,41091.32000000001,30.4,275.3543251614226
cluster_4_2015-10-07,987.887,17.1,11.6,25869.06,40944.79,22.9,268.76206835073896
cluster_1_2015-10-08,317.861,16.0,8.5,25796.546666666665,40551.12,10.3,301.5729698622752
cluster_2_2015-10-08,454.098,17.0,7.7,28935.31333333333,40725.47666666667,12.0,312.30055437849165
cluster_3_2015-10-08,666.635,21.7,9.5,34019.36,40904.19666666667,25.9,347.54919633512856
cluster_4_2015-10-08,994.436,16.0,8.5,20734.04,40746.13333333333,14.4,335.4997371104307
cluster_1_2015-10-09,314.96,15.8,6.4,32453.58,40337.41333333333,14.7,53.55975821093004
cluster_2_2015-10-09,457.921,19.2,7.6,33818.14333333333,40524.58,15.9,348.2219025159736
cluster_3_2015-10-09,662.117,21.1,7.3,35972.84333333333,40716.47,11.7,22.57993948312168
cluster_4_2015-10-09,996.243,17.4,8.3,29091.15333333333,40546.81666666667,14.7,9.621936542210854
cluster_1_2015-10-10,279.343,16.7,8.2,20772.466666666667,40123.12333333333,19.1,71.00460113260272
cluster_2_2015-10-10,408.166,22.9,7.5,24014.606666666663,40323.14666666667,20.1,74.02566623967986
cluster_3_2015-10-10,599.455,22.8,6.3,34532.07666666667,40528.27,19.2,29.929016326733407
cluster_4_2015-10-10,900.347,17.9,6.9,31052.82,40346.97666666666,18.9,25.45755355792664
cluster_1_2015-10-11,256.951,15.9,8.9,30907.283333333336,39908.4,18.4,63.33329571956082
cluster_2_2015-10-11,379.957,24.3,7.1,27401.37,40121.32333333333,19.1,77.83620117954997
cluster_3_2015-10-11,564.702,21.7,9.0,33265.6,40339.72,17.9,24.20814354046249
cluster_4_2015-10-11,862.527,15.8,7.8,15884.456666666663,40146.75666666667,18.4,23.6142218802156
cluster_1_2015-10-12,317.308,15.5,6.0,30269.103333333333,39693.39,18.5,28.8796950186238
cluster_2_2015-10-12,459.483,20.7,5.9,30607.256666666668,39919.246666666666,16.6,54.44098381000003
cluster_3_2015-10-12,665.707,19.5,5.0,26052.14,40150.96333333333,18.4,45.08384855945241
cluster_4_2015-10-12,1025.332,16.1,6.4,20541.16,39946.29,13.2,54.82028309776312
cluster_1_2015-10-13,341.202,13.0,5.4,32189.61666666667,39478.24,25.8,0.7268394490679352
cluster_2_2015-10-13,479.861,15.4,5.2,21090.283333333336,39717.06333333333,23.4,340.4434004221293
cluster_3_2015-10-13,707.608,20.7,5.3,27961.070000000003,39962.12666666667,23.1,346.93866177612887
cluster_4_2015-10-13,1082.673,12.4,6.7,15086.196666666665,39745.73,19.7,334.6471905157697
cluster_1_2015-10-14,362.065,12.6,3.4,26840.296666666665,39263.10333333333,22.4,0.6682040859510744
cluster_2_2015-10-14,507.482,12.4,2.9,18461.963333333333,39514.91333333333,23.4,345.37271347066263
cluster_3_2015-10-14,742.002,14.9,4.7,25192.78,39773.35,31.7,350.69944562150835
cluster_4_2015-10-14,1160.178,10.2,4.6,9934.953333333331,39545.206666666665,20.2,345.66449361619107
cluster_1_2015-10-15,375.381,10.7,2.7,27825.376666666667,39048.14000000001,18.2,29.99388483819013
cluster_2_2015-10-15,534.815,14.1,3.1,11199.076666666666,39312.94333333333,24.5,351.2326977594197
cluster_3_2015-10-15,776.788,15.2,4.4,24012.3,39584.77,29.1,322.5955015054343
cluster_4_2015-10-15,1211.398,7.9,3.4,5786.806666666666,39344.87333333333,25.0,346.54679092361584
cluster_1_2015-10-16,379.052,12.9,3.0,227.44,38833.5,21.3,334.6486171862392
cluster_2_2015-10-16,544.04,12.4,4.2,11648.473333333332,39111.3,15.5,318.24775951985214
cluster_3_2015-10-16,791.885,14.1,2.2,24932.896666666667,39396.526666666665,22.9,330.6991642300964
cluster_4_2015-10-16,1214.02,8.8,2.4,9303.973333333332,39144.87333333333,14.9,294.60475583253566
cluster_1_2015-10-17,321.617,14.0,6.6,15779.013333333334,38619.34666666667,18.2,343.0297366062305
cluster_2_2015-10-17,480.129,17.5,3.6,12495.256666666666,38910.14,16.9,9.655873793872503
cluster_3_2015-10-17,719.17,16.4,4.9,25792.56333333333,39208.76666666667,14.7,75.08939127028101
cluster_4_2015-10-17,1052.153,13.4,1.6,24650.54333333333,38945.35666666667,10.2,300.2270120548824
cluster_1_2015-10-18,297.788,13.7,7.2,20181.86,38405.83666666667,15.2,56.67708478665434
cluster_2_2015-10-18,444.914,16.0,6.8,8224.82,38709.60666666667,15.5,68.35753620477668
cluster_3_2015-10-18,662.835,17.3,5.5,6788.306666666666,39021.62333333333,11.5,60.27105284711022
cluster_4_2015-10-18,980.465,13.4,4.3,15345.373333333331,38746.48,11.8,18.399579133718465
cluster_1_2015-10-19,359.162,15.1,5.1,18479.096666666668,38193.14000000001,16.3,18.13251900766772
cluster_2_2015-10-19,516.191,20.0,5.1,23980.193333333333,38509.86000000001,18.1,53.1610581323851
cluster_3_2015-10-19,731.231,19.4,4.5,29039.14333333333,38835.246666666666,16.6,18.62618358156105
cluster_4_2015-10-19,1128.2,14.4,4.4,29425.416666666668,38548.39,15.4,11.740268583625586
cluster_1_2015-10-20,364.381,13.9,5.9,28028.796666666665,37981.41333333333,19.6,0.6721540864934261
cluster_2_2015-10-20,522.489,15.4,7.0,24226.816666666666,38311.060000000005,20.3,340.481842632579
cluster_3_2015-10-20,755.836,16.9,4.0,20532.36333333333,38649.78666666667,21.4,1.6399627762891456
cluster_4_2015-10-20,1143.323,13.0,4.8,22766.536666666667,38351.25,18.8,1.818936827810996
cluster_1_2015-10-21,370.405,12.8,5.0,113.25333333333332,37770.846666666665,19.1,241.3098891152396
cluster_2_2015-10-21,547.648,14.0,5.4,11603.81,38113.37,19.0,276.238756092965
cluster_3_2015-10-21,753.549,17.2,5.5,22806.81,38465.4,22.9,343.6668737000967
cluster_4_2015-10-21,1150.048,13.8,4.9,19392.25333333333,38155.22,17.6,326.1648168417173
cluster_1_2015-10-22,365.301,15.8,9.8,3622.443333333333,37561.6,19.1,264.2320154205284
cluster_2_2015-10-22,535.538,15.0,8.8,347.7066666666667,37916.95,18.1,263.6593983425343
cluster_3_2015-10-22,765.633,17.2,6.9,12964.193333333336,38282.23333333333,30.7,274.5839328730988
cluster_4_2015-10-22,1122.666,15.4,6.5,2325.9866666666667,37960.46,16.6,281.51716564275
cluster_1_2015-10-23,353.492,15.1,9.1,18688.84,37353.85666666667,11.1,203.26775500796845
cluster_2_2015-10-23,514.449,18.5,8.4,25077.623333333333,37721.97666666666,11.5,232.208855898136
cluster_3_2015-10-23,731.967,20.0,8.3,24547.5,38100.45333333333,25.3,58.779012799563645
cluster_4_2015-10-23,1087.99,14.8,8.5,21728.47,37767.14666666666,13.3,325.39751570250075
cluster_1_2015-10-24,308.497,16.3,7.6,15348.376666666663,37147.80333333334,19.6,186.3054354105841
cluster_2_2015-10-24,462.655,19.5,8.2,6773.413333333334,37528.60666666667,19.8,168.00722518512342
cluster_3_2015-10-24,662.878,20.7,4.7,27101.27666666667,37920.21333333333,15.0,166.62199784742143
cluster_4_2015-10-24,969.261,18.9,6.2,19035.29,37575.43666666667,16.7,178.02799072367043
cluster_1_2015-10-25,280.215,13.6,7.5,22702.91333333333,36943.62333333333,19.9,352.5841032575844
cluster_2_2015-10-25,427.88,20.1,9.5,28171.056666666667,37337.03333333333,17.5,355.1360011230023
cluster_3_2015-10-25,615.04,19.8,9.2,23847.6,37741.68333333333,9.6,80.0
cluster_4_2015-10-25,908.924,17.1,9.9,17766.74,37385.52,15.8,345.9762498903684
cluster_1_2015-10-26,338.004,18.1,8.3,22535.746666666662,36741.51,21.4,125.66996617033216
cluster_2_2015-10-26,500.336,21.2,9.0,31876.566666666666,37147.43333333333,29.6,117.00427669208852
cluster_3_2015-10-26,695.812,22.3,5.8,32903.77,37565.026666666665,23.1,96.47958599332252
cluster_4_2015-10-26,1054.202,18.3,6.4,27328.656666666662,37197.57,16.7,137.0375942717042
cluster_1_2015-10-27,344.365,18.9,9.2,26979.78,36541.443333333336,19.4,143.65036738172822
cluster_2_2015-10-27,502.166,22.8,8.9,30408.11,36959.77,25.2,139.69988235489913
cluster_3_2015-10-27,710.328,19.7,6.2,24020.10666666667,37390.223333333335,30.7,138.79254268602483
cluster_4_2015-10-27,1052.04,19.9,7.4,28812.156666666662,37011.560000000005,13.6,141.6668737000967
cluster_1_2015-10-28,347.127,15.8,8.5,20115.74666666667,36341.676666666666,20.0,200.75916297294413
cluster_2_2015-10-28,501.889,17.1,9.9,17667.226666666666,36772.43,18.4,220.84751839632105
cluster_3_2015-10-28,716.576,16.9,7.0,21746.32,37215.76666666667,30.3,200.32051238333537
cluster_4_2015-10-28,1058.059,16.6,9.4,8618.936666666666,36825.88,13.2,182.46619953273583
cluster_1_2015-10-29,351.04,15.6,6.9,6114.389999999999,36141.96,27.6,176.00152529388336
cluster_2_2015-10-29,513.974,19.5,7.1,21477.92,36585.16666666666,19.5,160.7566032115082
cluster_3_2015-10-29,715.529,19.5,8.0,26881.806666666667,37041.42,24.0,189.704586225912
cluster_4_2015-10-29,1082.587,14.7,4.8,6954.363333333334,36640.28666666667,15.8,250.5369324267308
cluster_1_2015-10-30,344.994,17.3,7.2,22889.17333333333,35942.46333333334,22.4,136.4297514830762
cluster_2_2015-10-30,497.236,20.7,8.4,29690.443333333333,36398.15333333333,23.2,128.55007870733388
cluster_3_2015-10-30,705.309,22.2,6.3,32557.87,36867.34,15.6,66.52734375803044
cluster_4_2015-10-30,1068.097,17.5,4.5,31509.296666666665,36454.95333333333,14.3,118.0082467062669
cluster_1_2015-10-31,296.525,18.4,7.2,29415.93333333333,35743.38333333333,15.7,129.0157485110373
cluster_2_2015-10-31,441.192,21.5,6.7,32053.47,36211.55333333333,28.1,125.61367585465796
cluster_3_2015-10-31,634.199,22.4,5.7,32448.52666666667,36693.71,17.2,59.505274978655
cluster_4_2015-10-31,964.616,18.6,5.8,32062.536666666667,36270.05,11.5,117.3778294409028
cluster_1_2015-11-01,274.412,19.1,4.8,30121.93333333333,35544.90666666666,10.3,127.03363329524886
cluster_2_2015-11-01,416.632,20.1,4.6,31906.61666666667,36025.55333333334,30.9,128.58918845344107
cluster_3_2015-11-01,611.433,21.2,4.6,32246.93333333333,36520.67333333333,17.9,47.48597153223524
cluster_4_2015-11-01,920.025,16.7,4.6,30219.34333333333,36085.76,9.4,77.54832652201824
cluster_1_2015-11-02,340.296,16.9,4.3,26190.476666666666,35347.22,16.7,124.33322798267436
cluster_2_2015-11-02,500.643,18.9,3.8,26571.08333333333,35840.33666666667,43.4,122.78018445295864
cluster_3_2015-11-02,706.917,20.8,4.3,30648.20333333333,36348.41333333333,31.1,132.52598550750915
cluster_4_2015-11-02,1110.195,16.8,4.9,30512.31333333333,35902.253333333334,14.3,136.2784484470257
cluster_1_2015-11-03,353.24,16.9,6.4,10598.706666666669,35150.52666666667,20.3,137.67230796817603
cluster_2_2015-11-03,507.099,19.4,7.9,18256.680000000004,35656.08666666667,37.1,141.66892705275163
cluster_3_2015-11-03,740.994,17.5,3.3,20142.823333333334,36177.10333333333,40.8,169.46943953360943
cluster_4_2015-11-03,1128.637,14.5,5.3,2406.96,35719.72,20.6,141.34457295249751
cluster_1_2015-11-04,347.326,16.1,11.0,11670.933333333332,34955.02333333333,21.0,190.3349908640192
cluster_2_2015-11-04,502.92,20.5,10.5,25819.56,35472.99,25.5,173.91408124864864
cluster_3_2015-11-04,729.868,20.4,5.1,22481.41333333333,36006.92333333333,22.8,157.83929975678993
cluster_4_2015-11-04,1092.592,17.2,9.5,22807.986666666664,35538.35,21.4,181.10728105273253
cluster_1_2015-11-05,347.281,18.3,11.0,14541.126666666669,34760.933333333334,25.1,179.99755785394186
cluster_2_2015-11-05,500.3,20.8,10.3,21999.77,35291.246666666666,21.7,163.60641426754106
cluster_3_2015-11-05,713.034,20.9,6.7,28911.726666666666,35838.04666666667,11.2,148.91792183953226
cluster_4_2015-11-05,1074.417,18.1,6.8,25390.180000000004,35358.33666666666,17.1,177.7126742772932
cluster_1_2015-11-06,338.816,17.5,12.8,1912.14,34568.456666666665,27.2,210.9998984376572
cluster_2_2015-11-06,486.041,22.6,11.6,10711.7,35111.056666666664,26.0,183.10118354944885
cluster_3_2015-11-06,698.403,23.8,8.1,29534.09333333333,35670.66,10.7,198.75270710529853
cluster_4_2015-11-06,1039.496,17.7,9.1,14599.1,35179.88333333333,20.7,206.0015266907197
cluster_1_2015-11-07,280.291,20.0,14.0,20817.63666666667,34377.806666666664,26.0,213.3333634220596
cluster_2_2015-11-07,421.765,23.2,12.9,28213.176666666663,34932.619999999995,25.9,189.40350450294287
cluster_3_2015-11-07,621.146,21.9,10.7,27869.763333333336,35504.963333333326,12.2,162.81489726722518
cluster_4_2015-11-07,908.931,20.8,8.3,30414.48,35003.17333333333,15.6,193.85245462716367
cluster_1_2015-11-08,260.666,19.6,10.2,22639.33,34189.23,25.9,182.3379811536068
cluster_2_2015-11-08,400.095,20.4,10.6,24450.95,34756.15333333333,23.4,170.5000166078874
cluster_3_2015-11-08,585.569,24.2,9.3,29862.396666666667,35341.136666666665,12.7,153.00902682847874
cluster_4_2015-11-08,863.629,20.3,8.4,26939.006666666664,34828.44,19.1,181.33805518929267
cluster_1_2015-11-09,319.784,16.1,11.8,25004.98,34002.93333333334,22.2,237.6667042804392
cluster_2_2015-11-09,469.969,20.8,11.8,21288.873333333333,34581.863333333335,26.9,253.46785765683435
cluster_3_2015-11-09,673.969,20.0,11.8,22653.326666666664,35179.39000000001,16.9,274.485474578373
cluster_4_2015-11-09,989.844,19.5,9.2,28447.533333333336,34655.87666666667,19.9,212.20468816978385
cluster_1_2015-11-10,335.281,15.6,9.3,25535.103333333333,33819.166666666664,19.9,225.6668737000967
cluster_2_2015-11-10,488.118,18.3,9.3,16922.02666666667,34409.97666666666,26.8,261.5198676221402
cluster_3_2015-11-10,703.877,20.2,8.7,27597.373333333333,35019.92333333333,18.3,328.80735512834747
cluster_4_2015-11-10,1034.267,15.3,4.5,29673.49,34485.71333333334,16.1,267.65600123184413
cluster_1_2015-11-11,295.435,15.6,7.9,20702.43333333333,33638.16,15.1,217.0003047798862
cluster_2_2015-11-11,439.488,18.2,6.9,19319.286666666667,34240.72,19.6,235.2495193819816
cluster_3_2015-11-11,643.639,18.7,7.3,26055.353333333333,34862.94666666666,9.4,348.2134241852203
cluster_4_2015-11-11,957.337,15.9,3.7,24335.54,34318.16333333334,12.8,280.7262847379194
cluster_1_2015-11-12,344.665,15.2,9.4,19854.95333333333,33460.176666666666,18.2,197.3330925501716
cluster_2_2015-11-12,508.759,17.1,7.3,23927.23,34074.31,17.5,181.82802253553183
cluster_3_2015-11-12,719.13,17.7,5.5,27163.193333333333,34708.66333333333,7.7,99.09633117862847
cluster_4_2015-11-12,1063.815,15.3,3.7,21896.573333333334,34153.45333333333,11.2,208.2829447008485
cluster_1_2015-11-13,354.23,13.9,9.1,18719.03,33285.450000000004,33.6,244.67807002124104
cluster_2_2015-11-13,512.395,15.4,7.1,12368.956666666663,33910.99333333334,29.2,248.89271894726747
cluster_3_2015-11-13,738.005,17.5,4.7,20644.40333333333,34557.3,17.7,255.54244644207336
cluster_4_2015-11-13,1077.425,15.0,3.3,18086.24333333333,33991.82666666667,20.5,256.38810889792694
cluster_1_2015-11-14,322.478,12.8,7.1,7910.336666666666,33114.25666666666,28.3,229.66636559597268
cluster_2_2015-11-14,477.5,15.2,6.6,17424.56,33751.01,29.1,257.682454694182
cluster_3_2015-11-14,686.414,17.1,5.4,28724.746666666662,34409.073333333334,28.4,331.629341060433
cluster_4_2015-11-14,1011.451,12.5,5.6,24819.35,33833.51,23.5,270.3710715383954
cluster_1_2015-11-15,296.18,15.8,10.1,27654.070000000003,32946.85,28.3,235.3310915578502
cluster_2_2015-11-15,436.326,18.7,4.7,23343.44,33594.60666666667,34.6,225.16831662691405
cluster_3_2015-11-15,661.254,19.6,4.5,29480.52333333333,34264.213333333326,22.3,211.7398717979765
cluster_4_2015-11-15,939.702,16.1,3.9,29264.02,33678.753333333334,22.5,250.0027033913036
cluster_1_2015-11-16,357.945,14.8,8.6,2000.0,32783.28,25.9,220.00081305608725
cluster_2_2015-11-16,516.771,13.9,5.3,10470.076666666666,33441.82,25.7,242.9685016926533
cluster_3_2015-11-16,743.937,19.4,4.6,23399.406666666662,34122.746666666666,13.6,256.0807772847913
cluster_4_2015-11-16,1072.241,15.8,3.1,21697.43333333333,33527.58666666666,26.8,260.1193426442465
cluster_1_2015-11-17,366.473,16.7,12.6,1367.6733333333332,32621.853333333333,35.4,229.002747204715
cluster_2_2015-11-17,528.414,17.1,5.7,9568.11,33291.06333333333,43.5,223.66415962311856
cluster_3_2015-11-17,757.49,18.4,6.9,11361.54,33983.21666666667,25.0,234.9608796925138
cluster_4_2015-11-17,1083.499,16.7,3.3,8876.86,33378.45333333333,30.9,205.7179425939761
cluster_1_2015-11-18,354.633,16.0,11.0,26227.76333333333,32462.323333333334,31.4,235.99989843765715
cluster_2_2015-11-18,513.812,17.8,11.5,18994.93,33142.12,41.0,247.8862039368356
cluster_3_2015-11-18,736.048,19.7,10.8,23337.406666666662,33845.40333333333,24.7,257.53680993032043
cluster_4_2015-11-18,1069.483,16.1,8.2,23561.37,33231.12666666667,27.0,212.273308239854
cluster_1_2015-11-19,358.647,15.4,12.5,3001.4466666666667,32304.896666666667,33.4,241.00101701768256
cluster_2_2015-11-19,509.715,18.0,10.9,5040.429999999999,32995.166666666664,30.6,253.67261290731847
cluster_3_2015-11-19,744.791,19.3,10.6,16738.433333333334,33709.48,26.4,257.794089163983
cluster_4_2015-11-19,1084.035,16.0,8.2,12748.4,33085.79,29.0,210.21797496249937
cluster_1_2015-11-20,360.683,14.1,6.4,0.0,32149.766666666663,28.1,291.3406016574657
cluster_2_2015-11-20,515.488,19.9,5.9,10153.446666666669,32850.4,34.3,262.33835425574983
cluster_3_2015-11-20,740.588,18.9,6.2,16866.336666666666,33575.62333333334,31.0,257.5157259713125
cluster_4_2015-11-20,1100.721,16.4,7.6,1570.2,32942.62333333333,34.6,235.92475172705457
cluster_1_2015-11-21,355.295,7.7,3.1,19197.06,31997.14333333333,39.1,307.7590542722098
cluster_2_2015-11-21,517.747,17.1,2.2,17263.2,32708.003333333338,34.4,298.66500571621617
cluster_3_2015-11-21,723.227,17.1,1.2,21853.77333333333,33444.00666666667,34.5,286.39668218296947
cluster_4_2015-11-21,1087.67,12.8,1.9,19748.106666666663,32801.81666666667,34.7,298.65541999283846
cluster_1_2015-11-22,354.768,7.4,0.8,25624.02333333333,31847.25,22.5,327.0107261140633
cluster_2_2015-11-22,547.605,6.7,0.4,27155.93333333333,32568.176666666663,23.7,318.6731989365752
cluster_3_2015-11-22,756.597,9.5,1.1,27958.506666666668,33314.81,33.4,324.7395840206807
cluster_4_2015-11-22,1117.736,6.0,0.8,24782.99,32663.573333333334,25.9,323.6689084421498
cluster_1_2015-11-23,422.637,7.1,-1.2,22528.156666666662,31700.29,14.0,228.0873925153764
cluster_2_2015-11-23,645.769,6.8,-1.2,27543.266666666663,32431.123333333333,15.3,310.73561031724535
cluster_3_2015-11-23,892.832,10.1,-0.6,20156.823333333334,33188.213333333326,26.1,255.2639597447336
cluster_4_2015-11-23,1301.587,5.4,-1.1,23858.42,32528.08333333333,18.9,340.3948850323286
cluster_1_2015-11-24,452.321,10.3,1.3,0.0,31556.48,29.0,214.36215920470232
cluster_2_2015-11-24,682.791,7.2,-2.0,9980.096666666666,32297.036666666667,28.1,227.77263658702387
cluster_3_2015-11-24,951.205,10.6,-2.8,20240.65333333333,33064.40333333333,17.8,225.78748390422817
cluster_4_2015-11-24,1371.527,6.8,-3.1,12239.306666666664,32395.54333333333,25.5,234.560635419446
cluster_1_2015-11-25,425.853,10.8,3.8,16179.87,31416.046666666665,25.4,302.54752205212554
cluster_2_2015-11-25,632.669,10.0,5.0,16942.483333333334,32166.13333333333,27.7,291.9978606740761
cluster_3_2015-11-25,909.534,12.6,1.3,10888.1,32943.57666666667,22.4,279.714179259632
cluster_4_2015-11-25,1309.27,10.0,1.2,8374.523333333333,32266.166666666668,20.2,238.967469668982
cluster_1_2015-11-26,417.82,10.8,2.3,21725.49,31279.226666666666,20.2,336.6821712428129
cluster_2_2015-11-26,619.525,10.0,1.8,21533.143333333333,32038.62,29.5,321.89271894726744
cluster_3_2015-11-26,879.841,12.9,1.0,23108.20333333333,32825.916666666664,42.8,332.3349942837838
cluster_4_2015-11-26,1305.149,9.3,2.8,22221.35666666667,32140.15333333333,23.9,342.3368615051862
cluster_1_2015-11-27,424.158,11.0,-1.2,1157.3733333333334,31146.24666666667,28.1,197.6955018694497
cluster_2_2015-11-27,625.395,8.8,1.2,17664.416666666668,31914.716666666664,24.0,221.37045402784884
cluster_3_2015-11-27,895.253,11.8,-1.1,19620.576666666664,32711.623333333337,27.3,328.0926406367409
cluster_4_2015-11-27,1335.342,8.1,-0.9,25161.11,32017.72,19.7,320.2477595198521
cluster_1_2015-11-28,390.153,9.3,3.1,19656.33333333333,31017.33666666667,31.6,251.3432288401333
cluster_2_2015-11-28,577.016,9.9,3.3,19657.623333333333,31794.630000000005,33.4,258.89271894726744
cluster_3_2015-11-28,833.378,12.0,-1.3,22799.946666666667,32600.89,34.2,282.6250499733653
cluster_4_2015-11-28,1208.579,9.0,-1.3,20748.536666666667,31899.066666666666,27.5,260.362935003592
cluster_1_2015-11-29,357.63,12.3,6.4,10026.453333333331,30892.733333333334,37.6,243.3406016574657
